harness,lang,toolchain,kernel,variant,round,rep,ns_per_op
simple,cpp,gcc-16.2.0,decode,idiomatic,10,145,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,10,146,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,10,147,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,10,148,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,10,149,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,10,150,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,10,151,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,10,152,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,10,153,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,10,154,12.6953
simple,cpp,gcc-16.2.0,decode,idiomatic,10,155,15.6250
simple,cpp,gcc-16.2.0,decode,idiomatic,10,156,14.6484
simple,cpp,gcc-16.2.0,decode,idiomatic,10,157,12.6953
simple,cpp,gcc-16.2.0,decode,idiomatic,10,158,13.6719
simple,cpp,gcc-16.2.0,decode,idiomatic,10,159,15.6250
simple,cpp,gcc-16.2.0,decode,idiomatic,10,160,15.6250
simple,cpp,gcc-16.2.0,decode,idiomatic,10,161,14.6484
simple,cpp,gcc-16.2.0,decode,idiomatic,10,162,14.6484
simple,cpp,gcc-16.2.0,decode,idiomatic,10,163,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,10,164,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,10,165,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,10,166,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,10,167,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,10,168,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,10,169,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,10,170,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,10,171,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,10,172,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,10,173,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,10,174,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,10,175,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,10,176,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,10,177,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,10,178,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,10,179,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,10,180,10.7422
simple,cpp,gcc-16.2.0,decode,idiomatic,10,181,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,10,182,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,10,183,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,10,184,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,10,185,10.7422
simple,cpp,gcc-16.2.0,decode,idiomatic,10,186,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,10,187,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,10,188,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,10,189,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,10,190,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,10,191,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,10,192,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,10,193,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,10,194,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,10,195,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,10,196,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,10,197,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,10,198,11.7188
simple,cpp,gcc-16.2.0,decode,idiomatic,10,199,11.7188
simple,cpp,gcc-16.2.0,decode,shift,10,0,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,1,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,2,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,3,13.6719
simple,cpp,gcc-16.2.0,decode,shift,10,4,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,5,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,6,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,7,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,8,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,9,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,10,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,11,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,12,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,13,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,14,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,15,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,16,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,17,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,18,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,19,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,20,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,21,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,22,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,23,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,24,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,25,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,26,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,27,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,28,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,29,13.6719
simple,cpp,gcc-16.2.0,decode,shift,10,30,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,31,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,32,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,33,13.6719
simple,cpp,gcc-16.2.0,decode,shift,10,34,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,35,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,36,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,37,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,38,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,39,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,40,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,41,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,42,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,43,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,44,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,45,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,46,14.6484
simple,cpp,gcc-16.2.0,decode,shift,10,47,14.6484
simple,cpp,gcc-16.2.0,decode,shift,10,48,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,49,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,50,13.6719
simple,cpp,gcc-16.2.0,decode,shift,10,51,16.6016
simple,cpp,gcc-16.2.0,decode,shift,10,52,16.6016
simple,cpp,gcc-16.2.0,decode,shift,10,53,14.6484
simple,cpp,gcc-16.2.0,decode,shift,10,54,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,55,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,56,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,57,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,58,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,59,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,60,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,61,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,62,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,63,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,64,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,65,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,66,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,67,13.6719
simple,cpp,gcc-16.2.0,decode,shift,10,68,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,69,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,70,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,71,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,72,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,73,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,74,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,75,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,76,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,77,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,78,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,79,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,80,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,81,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,82,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,83,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,84,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,85,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,86,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,87,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,88,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,89,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,90,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,91,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,92,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,93,11.7188
simple,cpp,gcc-16.2.0,decode,shift,10,94,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,95,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,96,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,97,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,98,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,99,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,100,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,101,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,102,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,103,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,104,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,105,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,106,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,107,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,108,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,109,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,110,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,111,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,112,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,113,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,114,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,115,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,116,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,117,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,118,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,119,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,120,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,121,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,122,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,123,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,124,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,125,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,126,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,127,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,128,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,129,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,130,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,131,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,132,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,133,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,134,13.6719
simple,cpp,gcc-16.2.0,decode,shift,10,135,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,136,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,137,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,138,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,139,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,140,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,141,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,142,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,143,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,144,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,145,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,146,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,147,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,148,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,149,13.6719
simple,cpp,gcc-16.2.0,decode,shift,10,150,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,151,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,152,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,153,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,154,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,155,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,156,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,157,13.6719
simple,cpp,gcc-16.2.0,decode,shift,10,158,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,159,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,160,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,161,13.6719
simple,cpp,gcc-16.2.0,decode,shift,10,162,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,163,18.5547
simple,cpp,gcc-16.2.0,decode,shift,10,164,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,165,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,166,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,167,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,168,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,169,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,170,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,171,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,172,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,173,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,174,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,175,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,176,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,177,19.5312
simple,cpp,gcc-16.2.0,decode,shift,10,178,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,179,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,180,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,181,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,182,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,183,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,184,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,185,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,186,18.5547
simple,cpp,gcc-16.2.0,decode,shift,10,187,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,188,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,189,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,190,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,191,17.5781
simple,cpp,gcc-16.2.0,decode,shift,10,192,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,193,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,194,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,195,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,196,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,197,20.5078
simple,cpp,gcc-16.2.0,decode,shift,10,198,12.6953
simple,cpp,gcc-16.2.0,decode,shift,10,199,12.6953
simple,cpp,gcc-16.2.0,dr,default,10,0,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,1,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,2,57.6172
simple,cpp,gcc-16.2.0,dr,default,10,3,54.6875
simple,cpp,gcc-16.2.0,dr,default,10,4,54.6875
simple,cpp,gcc-16.2.0,dr,default,10,5,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,6,55.6641
simple,cpp,gcc-16.2.0,dr,default,10,7,56.6406
simple,cpp,gcc-16.2.0,dr,default,10,8,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,9,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,10,54.6875
simple,cpp,gcc-16.2.0,dr,default,10,11,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,12,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,13,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,14,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,15,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,16,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,17,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,18,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,19,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,20,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,21,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,22,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,23,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,24,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,25,52.7344
simple,cpp,gcc-16.2.0,dr,default,10,26,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,27,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,28,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,29,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,30,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,31,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,32,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,33,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,34,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,35,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,36,52.7344
simple,cpp,gcc-16.2.0,dr,default,10,37,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,38,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,39,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,40,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,41,52.7344
simple,cpp,gcc-16.2.0,dr,default,10,42,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,43,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,44,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,45,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,46,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,47,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,48,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,49,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,50,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,51,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,52,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,53,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,54,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,55,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,56,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,57,55.6641
simple,cpp,gcc-16.2.0,dr,default,10,58,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,59,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,60,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,61,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,62,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,63,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,64,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,65,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,66,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,67,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,68,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,69,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,70,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,71,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,72,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,73,52.7344
simple,cpp,gcc-16.2.0,dr,default,10,74,52.7344
simple,cpp,gcc-16.2.0,dr,default,10,75,52.7344
simple,cpp,gcc-16.2.0,dr,default,10,76,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,77,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,78,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,79,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,80,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,81,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,82,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,83,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,84,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,85,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,86,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,87,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,88,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,89,57.6172
simple,cpp,gcc-16.2.0,dr,default,10,90,58.5938
simple,cpp,gcc-16.2.0,dr,default,10,91,67.3828
simple,cpp,gcc-16.2.0,dr,default,10,92,58.5938
simple,cpp,gcc-16.2.0,dr,default,10,93,52.7344
simple,cpp,gcc-16.2.0,dr,default,10,94,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,95,58.5938
simple,cpp,gcc-16.2.0,dr,default,10,96,54.6875
simple,cpp,gcc-16.2.0,dr,default,10,97,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,98,52.7344
simple,cpp,gcc-16.2.0,dr,default,10,99,52.7344
simple,cpp,gcc-16.2.0,dr,default,10,100,52.7344
simple,cpp,gcc-16.2.0,dr,default,10,101,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,102,52.7344
simple,cpp,gcc-16.2.0,dr,default,10,103,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,104,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,105,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,106,52.7344
simple,cpp,gcc-16.2.0,dr,default,10,107,52.7344
simple,cpp,gcc-16.2.0,dr,default,10,108,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,109,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,110,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,111,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,112,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,113,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,114,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,115,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,116,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,117,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,118,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,119,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,120,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,121,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,122,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,123,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,124,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,125,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,126,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,127,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,128,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,129,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,130,52.7344
simple,cpp,gcc-16.2.0,dr,default,10,131,52.7344
simple,cpp,gcc-16.2.0,dr,default,10,132,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,133,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,134,52.7344
simple,cpp,gcc-16.2.0,dr,default,10,135,52.7344
simple,cpp,gcc-16.2.0,dr,default,10,136,52.7344
simple,cpp,gcc-16.2.0,dr,default,10,137,52.7344
simple,cpp,gcc-16.2.0,dr,default,10,138,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,139,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,140,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,141,52.7344
simple,cpp,gcc-16.2.0,dr,default,10,142,52.7344
simple,cpp,gcc-16.2.0,dr,default,10,143,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,144,52.7344
simple,cpp,gcc-16.2.0,dr,default,10,145,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,146,52.7344
simple,cpp,gcc-16.2.0,dr,default,10,147,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,148,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,149,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,150,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,151,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,152,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,153,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,154,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,155,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,156,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,157,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,158,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,159,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,160,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,161,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,162,52.7344
simple,cpp,gcc-16.2.0,dr,default,10,163,52.7344
simple,cpp,gcc-16.2.0,dr,default,10,164,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,165,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,166,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,167,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,168,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,169,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,170,52.7344
simple,cpp,gcc-16.2.0,dr,default,10,171,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,172,52.7344
simple,cpp,gcc-16.2.0,dr,default,10,173,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,174,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,175,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,176,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,177,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,178,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,179,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,180,53.7109
simple,cpp,gcc-16.2.0,dr,default,10,181,53.7109
